Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:People Occupant Count [](TimeStep),CORE_ZN:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_1:People Occupant Count [](TimeStep),PERIMETER_ZN_1:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_2:People Occupant Count [](TimeStep),PERIMETER_ZN_2:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_3:People Occupant Count [](TimeStep),PERIMETER_ZN_3:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_4:People Occupant Count [](TimeStep),PERIMETER_ZN_4:Zone People Occupant Count [](TimeStep),CORE_ZN:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),PSZ-AC:1 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:2 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:3 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:4 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:5 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:1:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:1:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:2:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:2:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:3:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:3:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:4:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:4:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:5:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:5:Air System Cooling Coil Total Cooling Energy [J](TimeStep),Averaged Building Temperature:PythonPlugin:OutputVariable [C](TimeStep),Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:NaturalGas [J](TimeStep) 
 07/05  10:45:00,22.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000000336022997,23.00000062756497,23.00038126103011,23.000000515474726,23.000000790828567,46.226529310466009,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,2883953.5203834676,2000883.656608086,1672576.7215771646,2031120.153047597,1360418.1381998105,2883953.5203834676,2883953.5203834676,2000883.656608086,2000883.656608086,1672576.7215771646,1672576.7215771646,2031120.153047597,2031120.153047597,1360418.1381998105,1360418.1381998105,17.0,0.0,2138896.9614972665,0.0 
 07/05  11:00:00,22.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000000508011078,23.000000666346673,23.00048419304972,23.00000053407762,23.000000848185608,46.93603753889423,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,2912635.8230006236,2030547.8560405598,1667187.3171860986,2056611.071179464,1378143.739397157,2912635.8230006236,2912635.8230006236,2030547.8560405598,2030547.8560405598,1667187.3171860986,1667187.3171860986,2056611.071179464,2056611.071179464,1378143.739397157,1378143.739397157,17.0,0.0,2158017.588971534,0.0 
 07/05  11:15:00,22.25,5.506970923749265,5.506970923749265,4.174640554355174,4.174640554355174,0.0,0.0,4.1746405543551738,4.1746405543551738,2.4764505007325097,2.4764505007325097,23.00000159483313,23.000003540391629,23.000036594816249,23.00001485665538,23.00001356501553,47.75552825599036,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,2652864.6637493495,1759560.0992380316,1276147.4923092602,1878521.0043063146,1276982.9879021689,2652864.6637493495,2652864.6637493495,1759560.0992380316,1759560.0992380316,1276147.4923092602,1276147.4923092602,1878521.0043063146,1878521.0043063146,1276982.9879021689,1276982.9879021689,17.0,0.0,1924082.5728590703,0.0 
 07/05  11:30:00,22.5,5.506970923749265,5.506970923749265,4.174640554355174,4.174640554355174,0.0,0.0,4.1746405543551738,4.1746405543551738,2.4764505007325097,2.4764505007325097,22.99999734767427,23.000004680697054,23.000043952309566,23.000020865791574,23.000019178590017,48.303717661253759,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,2677177.0207075949,1839345.198689365,1251212.6478537429,1902864.6802252313,1290759.5379986512,2677177.0207075949,2677177.0207075949,1839345.198689365,1839345.198689365,1251212.6478537429,1251212.6478537429,1902864.6802252313,1902864.6802252313,1290759.5379986512,1290759.5379986512,17.0,0.0,1954598.188405334,0.0 
 07/05  11:45:00,22.75,5.506970923749265,5.506970923749265,4.174640554355174,4.174640554355174,0.0,0.0,4.1746405543551738,4.1746405543551738,2.4764505007325097,2.4764505007325097,23.00000053316523,23.000001093150027,23.000012410236019,23.000002106264647,23.000002965436587,48.638261528674338,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,2707223.1489204035,1918600.3114450817,1232911.7354684654,1931580.0962161688,1309359.212594586,2707223.1489204035,2707223.1489204035,1918600.3114450817,1918600.3114450817,1232911.7354684654,1232911.7354684654,1931580.0962161688,1931580.0962161688,1309359.212594586,1309359.212594586,19.0,0.0,1989520.0874468073,0.0 
 07/05  12:00:00,23.0,5.506970923749265,5.506970923749265,4.174640554355174,4.174640554355174,0.0,0.0,4.1746405543551738,4.1746405543551738,2.4764505007325097,2.4764505007325097,22.999993004531988,23.00001575035305,23.000047564357666,23.0000230359083,23.000022469482866,49.146664436955479,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,2738175.6392639835,1995130.2649365778,1215487.7833276652,1959104.7533261805,1327502.648780847,2738175.6392639835,2738175.6392639835,1995130.2649365778,1995130.2649365778,1215487.7833276652,1215487.7833276652,1959104.7533261805,1959104.7533261805,1327502.648780847,1327502.648780847,19.0,0.0,2024140.5796489604,0.0 
 07/05  12:15:00,22.75,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000947531343078,23.000001782021834,23.00061271904029,23.000894000967635,23.000002969145144,49.397633708383349,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3039250.6664993015,2204523.0492909566,1591259.668282298,2163725.273803596,1448912.1276437508,3039250.6664993015,3039250.6664993015,2204523.0492909566,2204523.0492909566,1591259.668282298,1591259.668282298,2163725.273803596,2163725.273803596,1448912.1276437508,1448912.1276437508,19.0,0.0,2260990.9723349364,0.0 
 07/05  12:30:00,22.5,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.001111250107667,23.000001295862405,23.000774513480434,23.00104869544145,23.00000179058951,49.42751629184944,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3061029.6890456445,2208794.7769081669,1593386.0712608905,2173943.7937390694,1455464.5085320946,3061029.6890456445,3061029.6890456445,2208794.7769081669,2208794.7769081669,1593386.0712608905,1593386.0712608905,2173943.7937390694,2173943.7937390694,1455464.5085320946,1455464.5085320946,19.0,0.0,2261907.734469655,0.0 
 07/05  12:45:00,22.25,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.00114678557449,23.000001204752956,23.00086259019111,23.00107713097604,23.000001506577396,49.337393636024497,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3073111.40508015,2205388.1284018948,1594465.3316328387,2178266.9130530699,1458331.8380840244,3073111.40508015,3073111.40508015,2205388.1284018948,2205388.1284018948,1594465.3316328387,1594465.3316328387,2178266.9130530699,2178266.9130530699,1458331.8380840244,1458331.8380840244,19.0,0.0,2257398.003391182,0.0 
 07/05  13:00:00,22.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.001159552885207,23.000001198559326,23.000933343543524,23.001086916123787,23.00000145424914,49.087252684544349,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3080734.5177628269,2197151.647693298,1594037.7384297995,2180187.4950712837,1461017.2017951788,3080734.5177628269,3080734.5177628269,2197151.647693298,2197151.647693298,1594037.7384297995,1594037.7384297995,2180187.4950712837,2180187.4950712837,1461017.2017951788,1461017.2017951788,19.0,0.0,2250419.225995713,0.0 
 07/05  13:15:00,22.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.0,0.0,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000771807059424,23.000000793609787,23.000041909610446,23.000726246446427,23.000000994620849,48.70967474801705,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3098105.0500294279,2209605.890321062,1236650.5578083019,2196266.0108260337,1510117.574745234,3098105.0500294279,3098105.0500294279,2209605.890321062,2209605.890321062,1236650.5578083019,1236650.5578083019,2196266.0108260337,2196266.0108260337,1510117.574745234,1510117.574745234,19.0,0.0,2196953.111423322,0.0 
 07/05  13:30:00,22.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.0,0.0,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000775823192688,23.000006251256627,23.000102398924775,23.00069905437099,23.000007725616379,48.12109984120556,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3111844.9946437135,2217674.100191692,1213001.2390801456,2206355.075131259,1568683.913219036,3111844.9946437135,3111844.9946437135,2217674.100191692,2217674.100191692,1213001.2390801456,1213001.2390801456,2206355.075131259,2206355.075131259,1568683.913219036,1568683.913219036,19.0,0.0,2210285.165970605,0.0 
 07/05  13:45:00,22.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.0,0.0,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000779906571844,23.00000866747652,23.000088084720646,23.000694752075164,23.000013784256937,47.5966090075227,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3109903.79502556,2225654.1697840758,1192291.7772397106,2215871.7738619877,1634397.1349557853,3109903.79502556,3109903.79502556,2225654.1697840758,2225654.1697840758,1192291.7772397106,1192291.7772397106,2215871.7738619877,2215871.7738619877,1634397.1349557853,1634397.1349557853,19.0,0.0,2222582.4283041569,0.0 
 07/05  14:00:00,22.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,0.0,0.0,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000770391037809,23.000007070939817,23.00007072074902,23.00069312992523,23.000020537353256,47.026467241239547,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3104540.529073412,2232309.4319706198,1174637.866291556,2223534.647498055,1704914.3510467164,3104540.529073412,3104540.529073412,2232309.4319706198,2232309.4319706198,1174637.866291556,1174637.866291556,2223534.647498055,2223534.647498055,1704914.3510467164,1704914.3510467164,19.0,0.0,2235136.727730451,0.0 
 07/05  14:15:00,21.75,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000755715059996,23.000007078664838,23.000447408942699,23.00069792367236,23.000028298724069,46.48179935397895,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3084637.858987502,2216094.5728743576,1508574.3400689124,2213718.9237314399,1770322.2623014516,3084637.858987502,3084637.858987502,2216094.5728743576,2216094.5728743576,1508574.3400689124,1508574.3400689124,2213718.9237314399,2213718.9237314399,1770322.2623014516,1770322.2623014516,19.0,0.0,2300049.0690846259,0.0 
 07/05  14:30:00,21.5,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000748489859217,23.00000762921937,23.000469970205495,23.000703092964366,23.000890733483396,46.075304432742559,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3066106.262212164,2198426.49796121,1511829.4363632315,2203048.722035394,1838929.5935059307,3066106.262212164,3066106.262212164,2198426.49796121,2198426.49796121,1511829.4363632315,1511829.4363632315,2203048.722035394,2203048.722035394,1838929.5935059307,1838929.5935059307,19.0,0.0,2297864.472755439,0.0 
 07/05  14:45:00,21.25,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.00074416133227,23.000008500154907,23.000524224106088,23.000707630433504,23.00097590505122,45.75783743696647,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3048427.9008368395,2184689.3174429277,1514947.42678044,2191367.701338986,1910937.2364478368,3048427.9008368395,3048427.9008368395,2184689.3174429277,2184689.3174429277,1514947.42678044,1514947.42678044,2191367.701338986,2191367.701338986,1910937.2364478368,1910937.2364478368,19.0,0.0,2297063.40809288,0.0 
 07/05  15:00:00,21.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.00104498860792,23.00000144073992,23.00091957115293,23.001014744930818,23.00126412789194,45.584263310983128,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3031158.286441096,2157621.8191553389,1509823.8436040506,2175954.272348086,1999812.2219719426,3031158.286441096,3031158.286441096,2157621.8191553389,2157621.8191553389,1509823.8436040506,1509823.8436040506,2175954.272348086,2175954.272348086,1999812.2219719426,1999812.2219719426,19.0,0.0,2297883.402177357,0.0 
 07/05  15:15:00,21.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.001091366175726,23.00000121397384,23.00100691725593,23.001067369564518,23.001309729002235,45.55998256783864,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3034407.305854849,2156977.005032977,1510504.3393152829,2170002.161291244,2076116.1758641499,3034407.305854849,3034407.305854849,2156977.005032977,2156977.005032977,1510504.3393152829,1510504.3393152829,2170002.161291244,2170002.161291244,2076116.1758641499,2076116.1758641499,19.0,0.0,2312205.0820906187,0.0 
 07/05  15:30:00,21.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.001092590657178,23.000001160875877,23.001049088644959,23.001073780560586,23.00128606931847,45.41997104550237,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3034908.272607069,2162565.68850223,1511212.9305173069,2167836.39206756,2142932.752009359,3034908.272607069,3034908.272607069,2162565.68850223,2162565.68850223,1511212.9305173069,1511212.9305173069,2167836.39206756,2167836.39206756,2142932.752009359,2142932.752009359,19.0,0.0,2326056.493902568,0.0 
 07/05  15:45:00,21.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000730867844309,23.000000774278449,23.00075633702555,23.00072333858791,23.00088819253707,44.99163190231158,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3043580.6722565048,2163497.659025885,1510369.8936400223,2165715.8028829905,2195833.093402421,3043580.6722565048,3043580.6722565048,2163497.659025885,2163497.659025885,1510369.8936400223,1510369.8936400223,2165715.8028829905,2165715.8028829905,2195833.093402421,2195833.093402421,19.0,0.0,2337462.8793225085,0.0 
 07/05  16:00:00,21.0,9.021986395697074,9.021986395697074,6.8392498906959029,6.8392498906959029,4.057131050188049,4.057131050188049,6.839249890695901,6.839249890695901,4.057131050188049,4.057131050188049,23.000529499732047,23.0000005575099,23.00056344071752,23.000523312270169,23.000638929934554,44.270964989368739,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,3051802.0516462635,2163259.8015992555,1506133.3830278638,2163068.6676792518,2245183.295834415,3051802.0516462635,3051802.0516462635,2163259.8015992555,2163259.8015992555,1506133.3830278638,1506133.3830278638,2163068.6676792518,2163068.6676792518,2245183.295834415,2245183.295834415,19.0,0.0,2347050.100738927,0.0 
 07/05  16:15:00,20.5,2.8870356466230637,2.8870356466230637,2.188559965022689,2.188559965022689,1.2982819360601759,1.2982819360601759,2.188559965022688,2.188559965022688,1.2982819360601759,1.2982819360601759,23.000006904495817,23.00000038207304,23.000010617712996,23.000007512729714,23.00042326478912,43.053366371670119,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,0.0,15.6,23.0,2037570.9339873279,1050335.4550341736,1075478.4274519967,1424858.3127075802,1851072.1457494745,2037570.9339873279,2037570.9339873279,1050335.4550341736,1050335.4550341736,1075478.4274519967,1075478.4274519967,1424858.3127075802,1424858.3127075802,1851072.1457494745,1851072.1457494745,19.0,0.0,1611588.7010691756,0.0 
 07/05  16:30:00,20.0,2.8870356466230637,2.8870356466230637,2.188559965022689,2.188559965022689,1.2982819360601759,1.2982819360601759,2.188559965022688,2.188559965022688,1.2982819360601759,1.2982819360601759,23.000000394614188,23.000000284011315,23.00000034315364,23.000000319259585,23.000310249906997,41.33575862232193,22.999999999999994,22.999999999999994,22.999999999999994,22.999999999999994,22.999999999999994,0.0,15.6,23.0,1971338.1360814572,906990.8127782757,1031476.4032279821,1374444.2898187454,1840832.4395915312,1971338.1360814572,1971338.1360814572,906990.8127782757,906990.8127782757,1031476.4032279821,1031476.4032279821,1374444.2898187454,1374444.2898187454,1840832.4395915312,1840832.4395915312,19.0,0.0,1546094.4247863277,0.0 
 07/05  16:45:00,19.5,2.8870356466230637,2.8870356466230637,2.188559965022689,2.188559965022689,1.2982819360601759,1.2982819360601759,2.188559965022688,2.188559965022688,1.2982819360601759,1.2982819360601759,23.000000315999928,23.00000024119276,23.00000021939196,23.000000239433697,23.000270152874454,39.30609163258872,23.000000000000008,23.000000000000008,23.000000000000008,23.000000000000008,23.000000000000008,0.0,15.6,23.0,1907843.5487397628,758567.3630883708,986915.9175468269,1335327.8584642637,1811476.530484111,1907843.5487397628,1907843.5487397628,758567.3630883708,758567.3630883708,986915.9175468269,986915.9175468269,1335327.8584642637,1335327.8584642637,1811476.530484111,1811476.530484111,19.0,0.0,1478010.9847862095,0.0 
 07/05  17:00:00,19.0,2.8870356466230637,2.8870356466230637,2.188559965022689,2.188559965022689,1.2982819360601759,1.2982819360601759,2.188559965022688,2.188559965022688,1.2982819360601759,1.2982819360601759,23.00000028665952,23.000000197626578,23.00000020034917,23.00000021721325,23.00023944716746,37.13533621204158,22.999999999999966,22.999999999999966,22.999999999999966,22.999999999999966,22.999999999999966,0.0,15.6,23.0,1844768.7364549316,607264.0524899531,943120.7226997368,1306866.933559789,1782417.039480006,1844768.7364549316,1844768.7364549316,607264.0524899531,607264.0524899531,943120.7226997368,943120.7226997368,1306866.933559789,1306866.933559789,1782417.039480006,1782417.039480006,19.0,0.0,1411306.2708200347,0.0 
 07/05  17:15:00,18.75,0.992418503526678,0.992418503526678,0.7523174879765493,0.7523174879765493,0.44628441552068545,0.44628441552068545,0.7523174879765491,0.7523174879765491,0.44628441552068545,0.44628441552068545,23.000001296044034,23.000000404570728,23.000000252490496,23.00000083490223,23.000224152779159,34.36168239152693,22.999999999999994,22.999999999999994,22.999999999999994,22.999999999999994,22.999999999999994,0.0,15.6,23.0,1310240.7899019498,790907.0624334534,710508.7732499347,951353.9616598523,1561871.5208907698,1310240.7899019498,1310240.7899019498,790907.0624334534,790907.0624334534,710508.7732499347,710508.7732499347,951353.9616598523,951353.9616598523,1561871.5208907698,1561871.5208907698,19.0,0.0,1172876.7397052767,0.0 
 07/05  17:30:00,18.5,0.992418503526678,0.992418503526678,0.7523174879765493,0.7523174879765493,0.44628441552068545,0.44628441552068545,0.7523174879765491,0.7523174879765491,0.44628441552068545,0.44628441552068545,23.000000296957468,23.000000245043954,23.000000192069434,23.00000021188651,23.00023502607818,32.55049415055973,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1252355.9831295943,720993.1619593676,669673.4401186435,930149.1045249631,1524474.045061336,1252355.9831295943,1252355.9831295943,720993.1619593676,720993.1619593676,669673.4401186435,669673.4401186435,930149.1045249631,930149.1045249631,1524474.045061336,1524474.045061336,19.0,0.0,1124601.7167010583,0.0 
 07/05  17:45:00,18.25,0.992418503526678,0.992418503526678,0.7523174879765493,0.7523174879765493,0.44628441552068545,0.44628441552068545,0.7523174879765491,0.7523174879765491,0.44628441552068545,0.44628441552068545,23.00000128411236,23.000001361021789,23.000000649276634,23.000001176844504,23.00022421853104,30.13558506898915,23.000000000000008,23.000000000000008,23.000000000000008,23.000000000000008,23.000000000000008,0.0,15.6,23.0,1197564.8405990932,643309.7589537302,625981.0089862917,882156.6874724848,1454878.6575734118,1197564.8405990932,1197564.8405990932,643309.7589537302,643309.7589537302,625981.0089862917,625981.0089862917,882156.6874724848,882156.6874724848,1454878.6575734118,1454878.6575734118,19.0,0.0,1062166.7528726157,0.0 
 07/05  18:00:00,18.0,0.992418503526678,0.992418503526678,0.7523174879765493,0.7523174879765493,0.44628441552068545,0.44628441552068545,0.7523174879765491,0.7523174879765491,0.44628441552068545,0.44628441552068545,23.000001738082696,23.000001329597465,23.000000762247774,23.00000148430654,23.000210018442798,28.080768589414114,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,1143104.1330073667,563221.8986173004,581068.483101952,829438.0785993553,1371827.768467309,1143104.1330073667,1143104.1330073667,563221.8986173004,563221.8986173004,581068.483101952,581068.483101952,829438.0785993553,829438.0785993553,1371827.768467309,1371827.768467309,19.0,0.0,994907.180109224,0.0 
 07/05  18:15:00,17.75,0.992418503526678,0.992418503526678,0.7523174879765493,0.7523174879765493,0.44628441552068545,0.44628441552068545,0.7523174879765491,0.7523174879765491,0.44628441552068545,0.44628441552068545,23.000000301576916,23.000000218862497,23.00000334309845,23.000000200516877,23.000219864187817,26.488044169855536,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,22.999999999999998,0.0,15.6,23.0,1093682.1123366545,569758.7169385011,449823.3508247106,733175.3318793908,1258976.8309694036,1093682.1123366545,1093682.1123366545,569758.7169385011,569758.7169385011,449823.3508247106,449823.3508247106,733175.3318793908,733175.3318793908,1258976.8309694036,1258976.8309694036,19.0,0.0,912985.3437911826,0.0 
